,satisfaction_score,customer_status,cltv,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,population,latitude,longitude,gender,age,married,number_of_dependents
4981,3,0,5198,0,29,Offer C,True,8.0,False,DSL,9,True,True,False,True,False,False,False,False,One Year,True,Bank Withdrawal,58.75,1696.2,0.0,50,232.0,607,38.065359,-122.665566,Male,35,False,0
4982,3,0,4074,0,49,None,True,29.18,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.7,1032.05,0.0,0,1429.82,24741,38.112166,-122.634384,Female,62,True,0
4983,4,0,6483,9,56,None,True,42.81,True,Fiber Optic,51,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,85.6,4902.8,0.0,0,2397.36,13361,38.067204,-122.524004,Female,25,True,0
4984,3,0,5554,0,63,None,True,31.34,True,DSL,26,True,True,True,True,False,True,True,True,Two Year,True,Credit Card,80.3,4995.35,0.0,0,1974.42,248,38.052209,-122.775567,Female,50,False,0
4985,4,0,4073,5,63,None,True,10.07,True,Cable,20,False,False,True,True,True,True,True,True,Two Year,False,Credit Card,79.8,5034.05,0.0,0,634.41,3777,38.325599,-122.642352,Male,51,True,0
4986,4,0,5733,7,21,None,True,11.27,False,DSL,19,True,False,True,True,True,True,True,False,One Year,False,Credit Card,80.9,1714.95,0.0,60,236.67,548,38.00474,-122.663717,Female,55,True,0
4987,5,0,5077,8,13,None,True,48.7,True,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,24.5,343.6,0.0,0,633.1,6448,37.942551,-122.491642,Male,31,True,2
4988,4,0,2010,7,25,Offer C,True,13.06,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.05,520.1,0.0,0,326.5,781,37.921137,-122.657562,Female,52,True,2
4989,5,0,6444,6,71,Offer A,True,16.13,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,19.6,1387.45,0.0,0,1145.23,384,38.240769,-122.901041,Male,64,True,3
4990,3,0,5303,0,66,Offer A,True,4.32,True,Fiber Optic,73,True,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,114.3,7383.7,0.0,0,285.12,66,38.339996,-122.935056,Male,27,False,0
4991,3,0,4868,0,45,None,True,1.03,False,Fiber Optic,47,True,True,False,False,True,True,True,True,One Year,True,Bank Withdrawal,100.3,4483.95,0.0,0,46.35,1449,38.005839,-122.638155,Female,27,False,0
4992,3,0,2640,1,22,None,True,45.1,False,Fiber Optic,41,False,False,False,False,True,False,False,False,Month-to-Month,True,Credit Card,80.0,1706.45,0.0,50,992.2,2147,37.449537,-121.994813,Female,20,True,0
4993,5,0,5972,5,67,Offer A,True,7.91,False,None,0,False,False,False,False,False,False,False,False,One Year,True,Bank Withdrawal,20.85,1327.4,0.0,0,529.97,24227,37.013471,-121.877877,Female,57,True,0
4994,4,0,5672,5,68,Offer A,True,28.36,True,Fiber Optic,82,False,False,True,False,True,False,False,True,Two Year,True,Bank Withdrawal,89.95,5974.3,0.0,0,1928.48,3373,36.878364,-121.629781,Female,30,True,0
4995,4,0,3763,4,10,Offer E,True,20.05,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.0,200.0,0.0,0,200.5,6407,37.078873,-122.090386,Female,23,True,3
4996,3,0,5540,9,63,None,True,34.02,True,DSL,18,True,True,True,True,False,True,True,True,One Year,False,Credit Card,80.0,5040.2,0.0,0,2143.26,44976,37.279689,-121.954567,Male,34,True,0
4997,5,0,3721,0,21,None,True,22.53,False,None,0,False,False,False,False,False,False,False,False,One Year,True,Credit Card,20.35,422.7,0.0,0,473.13,8582,36.784481,-121.759054,Male,31,False,0
4998,3,0,3561,0,17,Offer D,True,30.07,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.4,358.05,0.0,0,511.19,8728,37.089111,-122.062213,Female,58,False,0
4999,3,0,3778,0,30,Offer C,True,17.26,True,Fiber Optic,19,True,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,100.4,2936.25,0.0,0,517.8000000000001,4753,36.936228,-121.785559,Male,45,False,0
5000,3,0,5036,9,22,Offer D,True,42.58,False,DSL,82,True,True,False,True,False,False,True,True,Month-to-Month,True,Credit Card,57.95,1271.8,0.0,0,936.76,49968,37.03889,-121.528955,Male,21,True,3
5001,5,0,4011,0,9,Offer E,True,39.19,False,Cable,20,False,False,False,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,59.5,530.05,0.0,0,352.71,48690,33.141265,-116.967221,Female,33,False,0
5002,4,0,3949,0,19,Offer D,True,11.85,True,DSL,18,False,False,True,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,59.55,1144.6,0.0,0,225.15,10172,37.160194,-121.945611,Male,40,False,0
5003,3,0,5096,10,72,Offer A,True,44.27,True,Fiber Optic,8,True,True,True,True,True,False,False,False,Two Year,True,Bank Withdrawal,103.95,7556.9,0.0,70,3187.44,899,36.863303,-121.781632,Female,33,True,0
5004,3,0,4858,9,70,Offer A,True,22.67,True,DSL,29,True,False,True,False,True,False,False,True,Two Year,False,Credit Card,68.95,4858.7,0.0,0,1586.9,77,37.051166,-122.056194,Male,49,True,1
5005,3,0,6183,0,66,Offer A,True,43.14,True,Fiber Optic,20,True,True,True,True,False,True,True,True,Month-to-Month,True,Bank Withdrawal,103.1,6595.0,0.0,0,2847.2400000000002,813,36.525703,-120.952122,Female,33,False,0
5006,3,0,3872,3,7,None,False,0.0,False,DSL,76,False,False,False,False,False,False,True,True,Month-to-Month,True,Bank Withdrawal,24.7,149.05,0.0,0,0.0,3402,36.810568,-121.503022,Female,20,True,2
5007,3,0,5442,9,32,Offer C,True,33.28,True,DSL,51,False,True,True,False,False,False,True,True,Month-to-Month,False,Bank Withdrawal,62.45,2045.55,0.0,0,1064.96,52986,37.348129,-121.98469,Female,29,True,1
5008,5,0,2007,0,24,None,True,27.91,False,Fiber Optic,59,False,True,True,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,89.55,2187.15,0.0,0,669.84,13031,37.393554,-121.965114,Male,21,False,0
5009,4,0,3801,0,37,None,True,42.41,True,DSL,4,True,True,True,True,True,False,False,False,Month-to-Month,True,Credit Card,78.9,2976.95,0.0,30,1569.1699999999998,36631,36.974575,-121.991149,Female,43,False,0
5010,3,0,4577,0,8,None,True,14.37,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.35,178.7,0.0,0,114.96,4563,37.007882,-122.065975,Male,61,False,1
5011,3,0,5656,8,72,Offer A,True,38.99,True,Cable,73,True,False,True,False,True,False,True,True,Two Year,True,Bank Withdrawal,71.45,5025.85,0.0,0,2807.28,8365,37.031404,-121.981865,Female,26,True,1
5012,5,0,3050,3,16,Offer D,True,10.5,False,Fiber Optic,2,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,94.65,1461.15,0.0,0,168.0,30589,37.257772,-122.051824,Female,56,True,0
5013,3,0,5866,2,57,None,False,0.0,False,DSL,14,True,False,True,True,False,True,True,True,Month-to-Month,True,Bank Withdrawal,49.9,2782.4,0.0,0,0.0,9823,37.023669,-121.946461,Female,44,True,0
5014,3,0,4163,0,66,Offer A,True,32.22,True,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,25.45,1699.15,0.0,0,2126.52,81141,36.931654,-121.752383,Male,40,False,0
5015,3,0,2143,0,21,Offer D,True,8.68,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.75,452.2,0.0,0,182.28,57748,37.284265,-121.827673,Female,38,False,2
5016,3,0,5933,9,66,Offer A,True,37.71,True,DSL,15,True,True,True,False,False,False,False,True,Two Year,True,Credit Card,66.1,4428.45,0.0,0,2488.86,52334,37.343827,-121.883119,Male,43,True,0
5017,3,0,4852,5,17,Offer D,True,7.6,True,DSL,52,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,75.4,1322.55,0.0,0,129.2,561,37.333851,-121.891147,Female,29,True,0
5018,3,0,2158,5,8,None,True,43.05,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,21.05,139.75,0.0,0,344.4,31926,37.255479,-121.889838,Female,54,True,3
5019,3,0,2450,0,27,None,True,36.39,False,DSL,26,True,False,True,True,True,False,True,True,One Year,False,Credit Card,69.35,1927.3,0.0,0,982.53,10155,37.233226,-121.78809,Male,19,False,0
5020,3,0,4014,10,34,None,True,13.97,True,Fiber Optic,48,False,True,False,False,False,True,True,True,Month-to-Month,False,Credit Card,88.85,3000.25,0.0,0,474.98,37090,37.186141,-121.843554,Male,28,True,0
5021,5,0,4126,0,30,None,True,12.17,False,Fiber Optic,16,False,True,False,False,True,True,True,True,One Year,True,Bank Withdrawal,97.0,3021.3,0.0,0,365.1,37127,37.304681,-121.809955,Male,44,False,0
5022,5,0,3843,0,33,None,True,45.72,False,Cable,51,False,True,True,False,True,False,True,False,Month-to-Month,True,Credit Card,66.4,2245.4,0.0,0,1508.76,59841,37.32886,-121.834567,Male,19,False,0
5023,3,0,2871,8,14,Offer D,True,2.96,True,DSL,76,True,True,False,False,False,True,True,True,Month-to-Month,False,Credit Card,69.2,944.65,0.0,0,41.44,45257,37.257063,-121.923037,Male,52,True,3
5024,4,0,5040,0,16,Offer D,True,27.23,True,Fiber Optic,69,False,False,False,True,False,False,False,True,One Year,True,Credit Card,79.5,1264.2,0.0,0,435.68,46185,37.294926,-121.894763,Female,30,False,3
5025,3,0,5499,0,49,None,True,11.11,False,Fiber Optic,27,False,False,True,True,True,True,True,True,Two Year,False,Credit Card,100.65,4917.75,0.0,0,544.39,27023,37.327069,-121.916819,Female,49,False,0
5026,3,0,4848,3,70,Offer A,True,8.36,True,DSL,19,True,True,True,True,True,False,False,True,Two Year,False,Bank Withdrawal,79.7,5743.3,0.0,0,585.1999999999999,32804,37.316146,-121.936285,Female,44,True,1
5027,3,0,2649,3,32,None,True,46.66,False,DSL,17,True,True,False,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,61.4,1864.65,0.0,0,1493.12,37570,37.305622,-122.000887,Female,49,True,1
5028,4,0,2421,0,18,Offer D,True,34.12,False,Fiber Optic,20,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,69.8,1221.65,0.0,0,614.16,13481,37.277592,-121.986477,Female,35,False,0
5029,3,0,4050,0,37,None,False,0.0,False,DSL,69,True,True,False,True,False,False,True,False,Two Year,True,Credit Card,40.55,1390.85,0.0,50,0.0,26389,37.387027,-121.897775,Male,26,False,0
5030,5,0,5396,0,4,None,True,23.5,True,Fiber Optic,22,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,75.65,302.35,0.0,0,94.0,40568,37.424655,-121.74841,Female,36,False,0
5031,3,0,4839,2,16,Offer D,True,27.83,True,Fiber Optic,52,True,True,True,False,False,False,True,True,Month-to-Month,False,Bank Withdrawal,90.7,1374.9,0.0,0,445.28,26032,37.371862,-121.860349,Female,19,True,0
5032,5,0,3591,7,17,Offer D,True,46.71,True,Fiber Optic,8,False,True,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,80.5,1336.9,0.0,0,794.07,9657,37.42765,-121.945416,Male,31,True,0
5033,3,0,2463,0,19,Offer D,True,36.48,False,DSL,20,True,True,True,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,60.6,1297.8,0.0,0,693.1199999999999,15798,37.28682,-121.723877,Female,52,False,3
5034,3,0,5301,0,60,None,True,10.05,True,Fiber Optic,48,False,False,True,False,True,True,True,True,Two Year,False,Credit Card,101.15,6067.4,0.0,0,603.0,36944,37.270938,-121.851046,Male,27,True,0
5035,4,0,5461,7,51,None,True,16.85,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,24.95,1222.25,0.0,0,859.35,14792,37.246064,-121.749494,Male,46,True,2
5036,3,0,2948,8,28,None,True,19.18,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,20.3,487.95,0.0,0,537.04,7023,37.218705,-121.762429,Male,30,True,2
5037,5,0,4614,0,43,None,True,21.64,False,DSL,13,False,True,False,False,False,True,True,True,Two Year,True,Bank Withdrawal,60.0,2548.55,0.0,0,930.52,38,37.382909,-121.634151,Male,64,False,0
5038,5,0,5940,10,42,None,True,45.75,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,20.25,835.5,0.0,0,1921.5,44103,37.339533,-121.777179,Male,49,True,0
5039,4,0,5989,0,63,None,True,23.62,True,Fiber Optic,21,True,True,True,False,True,False,False,True,Two Year,False,Credit Card,98.0,6218.45,0.0,0,1488.0600000000002,34138,37.965695,-121.260051,Female,49,False,0
5040,3,0,5015,2,68,Offer A,True,24.01,True,Fiber Optic,48,True,True,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,107.7,7320.9,0.0,0,1632.68,49965,38.002125,-121.324979,Male,25,True,0
5041,5,0,6186,0,60,None,True,35.47,True,Fiber Optic,51,False,True,True,False,True,True,True,False,Two Year,False,Bank Withdrawal,104.7,6333.8,0.0,150,2128.2,40611,38.033219,-121.297433,Female,23,False,0
5042,4,0,5950,0,70,Offer A,True,31.15,False,DSL,5,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,86.45,5950.2,0.0,0,2180.5,19109,38.029729,-121.387999,Female,31,True,0
5043,5,0,4402,0,4,None,True,22.54,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.4,93.4,0.0,0,90.16,4264,38.071327,-120.632221,Male,26,False,0
5044,5,0,6146,2,68,Offer A,True,26.64,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,24.95,1614.9,0.0,0,1811.52,115,38.208336,-120.339938,Female,38,True,0
5045,3,0,4040,1,22,Offer D,True,38.82,False,Fiber Optic,19,True,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,75.0,1573.95,0.0,0,854.04,27,38.183918,-120.898817,Male,50,True,2
5046,5,0,2831,6,18,Offer D,True,31.79,False,Fiber Optic,19,False,False,True,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,78.2,1468.75,0.0,0,572.22,2633,37.943954,-120.67108,Male,55,True,0
5047,5,0,4561,0,29,None,True,2.05,False,Fiber Optic,17,False,False,False,True,True,True,True,False,Month-to-Month,True,Bank Withdrawal,94.2,2607.6,0.0,20,59.449999999999996,596,37.956963,-120.863055,Male,50,False,0
5048,3,0,4529,0,31,None,False,0.0,False,DSL,5,False,False,True,False,True,True,True,True,One Year,True,Bank Withdrawal,50.05,1523.4,0.0,0,0.0,3148,38.047746,-121.030499,Male,35,False,0
5049,4,0,2478,3,48,None,True,17.03,True,DSL,15,False,False,True,True,False,True,True,True,One Year,True,Credit Card,69.55,3435.6,0.0,0,817.44,45755,38.123544,-121.159078,Female,45,True,0
5050,3,0,6435,0,50,None,True,15.37,False,Fiber Optic,22,True,True,True,True,False,False,False,True,One Year,True,Credit Card,90.1,4549.45,0.0,0,768.5,2718,38.304194,-120.592431,Male,34,False,0
5051,4,0,4300,0,7,None,True,26.76,False,DSL,46,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,44.65,322.5,0.0,0,187.32000000000002,1692,38.264262,-120.515133,Male,22,False,0
5052,3,0,5954,8,68,Offer A,True,24.08,False,Fiber Optic,41,True,False,True,False,False,False,False,True,Two Year,False,Credit Card,80.35,5375.15,0.0,0,1637.4399999999998,3930,38.196497,-120.61689,Male,25,True,3
5053,4,0,5461,0,57,None,False,0.0,False,DSL,28,False,False,True,True,True,True,True,False,Two Year,False,Credit Card,53.35,3090.05,0.0,100,0.0,460,38.055562,-120.456298,Male,33,False,0
5054,3,0,2394,1,19,Offer D,True,11.75,False,Cable,21,True,False,False,False,False,False,False,True,One Year,True,Bank Withdrawal,48.95,955.6,0.0,0,223.25,2198,38.41935,-120.469545,Male,59,True,1
5055,4,0,6196,0,59,Offer B,True,41.23,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,24.45,1493.1,0.0,0,2432.5699999999997,4176,38.169605,-121.310964,Female,64,False,0
5056,4,0,4348,1,42,Offer B,False,0.0,False,DSL,7,True,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,40.15,1626.05,0.0,0,0.0,809,37.4695,-120.672724,Male,37,True,0
5057,3,0,4879,1,67,Offer A,True,11.74,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.6,1784.9,0.0,0,786.58,986,37.394411,-120.127262,Male,58,True,0
5058,3,0,5453,1,66,Offer A,True,23.27,True,DSL,58,True,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,91.7,6075.9,0.0,0,1535.82,2144,38.085839,-120.37855,Male,19,True,0
5059,3,0,5536,0,61,Offer B,True,14.52,True,Fiber Optic,27,False,False,True,False,False,True,True,True,Month-to-Month,False,Credit Card,89.2,5500.6,0.0,0,885.72,2271,37.722127,-120.110174,Female,60,False,0
5060,3,0,4463,1,4,Offer E,True,16.68,True,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,24.1,73.1,0.0,0,66.72,55,37.420273,-120.66527,Male,55,True,2
5061,4,0,4954,10,64,Offer B,True,17.07,True,DSL,25,False,True,False,False,False,False,False,True,One Year,True,Bank Withdrawal,53.85,3399.85,0.0,0,1092.48,10159,37.422961,-120.765493,Female,53,True,2
5062,4,0,4039,7,54,Offer B,True,41.58,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,24.05,1230.9,0.0,0,2245.3199999999997,579,37.654551,-119.822984,Male,19,True,2
5063,4,0,3416,0,18,Offer D,True,30.22,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.3,454.65,0.0,0,543.96,11474,37.818543,-121.006907,Female,45,False,2
5064,3,0,5096,1,72,Offer A,True,15.58,True,DSL,20,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,89.75,6595.9,0.0,0,1121.76,1055,37.605926,-120.69955,Female,41,True,1
5065,5,0,5837,8,11,Offer D,True,49.19,False,None,0,False,False,False,False,False,False,False,False,One Year,True,Credit Card,20.0,196.35,0.0,0,541.0899999999999,128,37.479926,-120.230424,Female,37,True,1
5066,5,0,4079,3,61,Offer B,True,43.08,False,Fiber Optic,19,False,True,True,True,True,True,True,True,One Year,False,Credit Card,103.9,6449.15,0.0,0,2627.88,9559,37.84771,-120.486589,Male,37,True,1
5067,4,0,3733,0,39,None,True,29.79,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.7,762.45,0.0,0,1161.81,2130,37.555631,-120.911653,Female,23,False,0
5068,5,0,4422,0,37,None,True,34.37,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.15,785.75,0.0,0,1271.6899999999998,3256,37.249377,-120.249581,Male,36,False,0
5069,4,0,5374,8,72,Offer A,True,26.98,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,26.0,1776.0,0.0,0,1942.56,12672,37.361987,-120.748394,Female,60,True,0
5070,3,0,4157,0,8,Offer E,True,33.54,False,DSL,14,True,False,False,True,False,True,True,True,Month-to-Month,False,Bank Withdrawal,66.05,574.5,0.0,0,268.32,36738,37.830267,-121.201018,Female,34,False,0
5071,4,0,5657,2,22,Offer D,True,49.51,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.9,400.3,0.0,0,1089.22,19867,37.750822,-121.238423,Female,27,True,2
5072,3,0,3371,0,38,None,True,21.19,True,DSL,24,False,True,False,True,False,True,True,True,Month-to-Month,False,Credit Card,68.15,2656.3,0.0,0,805.22,59289,37.255637,-120.493537,Female,61,False,0
5073,5,0,3913,0,17,None,True,45.92,False,DSL,73,False,True,True,True,True,True,True,False,One Year,False,Bank Withdrawal,80.85,1445.95,0.0,50,780.64,433,37.581496,-119.972762,Male,25,False,1
5074,5,0,2951,0,28,None,True,33.84,False,Fiber Optic,5,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,80.6,2244.95,0.0,0,947.5200000000001,52872,37.671806,-121.007575,Female,62,False,0
5075,3,0,4096,0,15,None,True,10.43,False,Fiber Optic,29,False,True,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,83.2,1130.0,0.0,0,156.45,47536,37.621458,-121.012295,Female,60,False,0
5076,4,0,5341,1,72,None,True,44.61,True,DSL,53,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,87.55,6463.15,0.0,0,3211.92,27135,37.639029,-120.964772,Male,59,True,3
5077,5,0,6026,10,57,Offer B,True,8.01,True,Fiber Optic,73,False,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,109.4,6252.7,0.0,0,456.57,13343,37.670526,-120.877572,Female,20,True,0
5078,4,0,5565,3,46,Offer B,False,0.0,False,DSL,30,True,True,False,False,True,False,False,True,Month-to-Month,False,Bank Withdrawal,45.55,2062.15,0.0,0,0.0,8504,37.343846,-121.039391,Female,50,True,0
5079,5,0,2492,2,30,None,True,22.89,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.7,587.1,0.0,0,686.7,25384,37.785033,-120.776141,Male,45,True,0
5080,3,0,3224,0,32,None,True,46.33,False,Fiber Optic,85,True,True,True,False,False,True,True,True,Month-to-Month,True,Credit Card,93.4,2979.3,0.0,0,1482.56,4150,37.329725,-120.306399,Male,22,False,0
5081,3,0,2070,0,13,None,True,30.06,False,Fiber Optic,5,True,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,73.75,956.65,0.0,0,390.78,12646,37.750778,-121.13238,Male,34,False,0
5082,4,0,4112,0,44,Offer B,True,32.83,False,Fiber Optic,24,False,True,True,False,True,False,False,True,Month-to-Month,True,Credit Card,88.15,3973.2,0.0,0,1444.52,12466,37.713152,-121.08739,Female,35,False,0
5083,4,0,4994,4,67,None,True,33.01,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.65,1335.2,0.0,0,2211.67,25340,37.982716,-120.343732,Female,22,True,0
5084,5,0,5707,4,71,None,True,10.46,True,Fiber Optic,3,False,True,True,False,True,True,True,False,Two Year,True,Bank Withdrawal,105.15,7555.0,0.0,60,742.6600000000001,69801,37.680968,-121.446049,Female,37,True,0
5085,5,0,5575,1,17,None,False,0.0,False,DSL,52,False,True,False,False,True,True,True,True,Month-to-Month,True,Credit Card,49.8,836.35,0.0,0,0.0,4848,38.107441,-120.230625,Male,27,True,0
5086,4,0,2446,8,41,Offer B,True,39.53,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,19.5,798.2,0.0,0,1620.73,36125,38.460517,-122.790335,Male,27,True,1
5087,4,0,4271,8,62,Offer B,True,14.75,True,Fiber Optic,52,True,True,False,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,105.5,6487.2,0.0,150,914.5,30876,38.394091,-122.739814,Male,22,True,1
5088,4,0,2347,0,17,None,True,49.78,True,Fiber Optic,19,False,True,True,True,False,False,False,True,Month-to-Month,True,Credit Card,92.7,1556.85,0.0,0,846.26,1054,39.225694,-123.717354,Female,37,False,2
5089,4,0,5098,8,72,None,True,2.57,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,26.25,1988.05,0.0,0,185.04,747,38.731055,-123.316553,Female,37,True,1
5090,5,0,6484,4,56,Offer B,True,23.52,True,Fiber Optic,53,False,True,False,True,True,False,False,True,Month-to-Month,True,Credit Card,96.95,5432.2,0.0,0,1317.12,1374,39.025867,-123.381544,Male,39,True,3
5091,4,0,2392,0,9,Offer E,True,45.99,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,20.45,147.55,0.0,0,413.91,176,39.710591,-123.682799,Female,32,False,0
5092,3,0,6479,0,72,None,True,43.12,True,Fiber Optic,6,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,115.8,8424.9,0.0,0,3104.64,333,39.361283,-123.784599,Male,58,True,0
5093,3,0,2102,0,20,None,True,16.05,False,Fiber Optic,18,True,True,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,108.2,2203.7,0.0,0,321.0,1575,38.578807,-123.19338,Male,40,False,0
5094,3,0,4821,3,19,None,True,31.7,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.2,387.4,0.0,0,602.3,13485,38.965804,-122.631779,Male,32,True,3
5095,4,0,5677,0,53,Offer B,False,0.0,False,Cable,17,False,False,True,True,True,True,True,True,One Year,False,Credit Card,54.9,3045.75,0.0,0,0.0,9210,38.801936,-122.938935,Male,62,False,0
5096,5,0,5761,0,6,None,True,6.93,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,20.15,130.5,0.0,0,41.58,371,39.239818,-123.565432,Male,56,False,0
5097,3,0,2993,9,9,Offer E,True,30.46,True,Fiber Optic,82,False,False,True,False,True,False,False,True,One Year,True,Bank Withdrawal,90.35,767.9,0.0,0,274.14,2296,39.83307,-123.178765,Male,22,True,3
5098,4,0,5681,1,8,Offer E,True,12.41,True,DSL,53,False,True,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,55.75,446.8,0.0,0,99.28,91,39.756049,-123.358701,Female,62,True,3
5099,4,0,4071,5,71,None,True,4.91,True,Fiber Optic,29,True,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,114.6,8100.25,0.0,0,348.61,187,38.445603,-123.063756,Female,45,True,3
5100,4,0,4698,10,71,None,False,0.0,False,Cable,85,True,True,True,True,True,True,True,True,One Year,False,Bank Withdrawal,66.8,4689.15,0.0,0,0.0,6216,38.499302,-122.92444,Female,23,True,0
5101,4,0,5757,1,68,None,True,49.51,False,Fiber Optic,3,False,True,False,True,True,True,True,False,One Year,True,Bank Withdrawal,100.3,6754.35,0.0,90,3366.68,14417,39.455555,-123.683979,Male,43,True,0
5102,3,0,5503,0,34,None,True,28.0,True,Fiber Optic,18,False,True,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,105.35,3540.65,0.0,0,952.0,476,38.493888,-122.777141,Male,51,False,0
5103,5,0,5156,0,26,None,True,29.72,False,Fiber Optic,11,False,True,True,True,False,False,False,True,One Year,True,Bank Withdrawal,85.2,2184.6,0.0,0,772.72,2349,38.731771,-123.064272,Male,51,False,0
5104,5,0,4097,0,7,Offer E,True,33.18,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,18.95,130.55,0.0,0,232.26,175,39.045246,-122.743181,Male,42,False,0
5105,5,0,5456,0,20,None,True,43.49,False,Fiber Optic,28,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,69.8,1540.35,0.0,0,869.8000000000001,390,38.434362,-122.86891,Female,51,True,0
5106,3,0,4115,5,60,Offer B,True,9.98,True,Fiber Optic,22,False,True,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,106.15,6411.25,0.0,0,598.8000000000001,1916,38.848082,-123.50608,Female,48,True,0
5107,5,0,5809,5,72,None,True,37.11,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,20.55,1432.55,0.0,0,2671.92,4913,38.52576,-123.013347,Male,51,True,1
5108,5,0,3962,0,4,Offer E,True,3.69,True,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,25.25,101.9,0.0,0,14.76,1373,38.93706,-123.118111,Male,64,False,0
