,satisfaction_score,customer_status,cltv,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,population,latitude,longitude,gender,age,married,number_of_dependents
3487,3,0,4644,3,71,Offer A,True,9.5,True,Cable,76,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,91.05,6293.75,0.0,0,674.5,21279,33.744119,-118.31448,Female,26,True,0
5282,4,0,2545,0,48,None,True,26.24,True,Cable,53,True,True,True,False,False,False,False,True,One Year,True,Bank Withdrawal,64.4,3035.35,0.0,0,1259.52,392,41.411315,-122.697236,Male,39,False,3
3973,3,0,2814,1,17,Offer D,True,29.87,True,DSL,53,False,True,True,True,False,False,False,True,Month-to-Month,True,Mailed Check,66.7,1077.05,0.0,0,507.79,23996,37.907777,-122.127161,Male,48,True,3
68,1,1,5651,1,68,Offer A,True,24.13,True,Fiber Optic,24,False,True,False,False,False,True,False,True,Month-to-Month,True,Bank Withdrawal,89.6,6127.6,0.0,0,1640.84,476,38.493888,-122.777141,Female,70,True,0
1896,2,1,4639,1,35,Offer C,True,48.47,True,Fiber Optic,12,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,75.2,2576.2,0.0,0,1696.45,33878,34.102119,-117.815532,Male,48,True,0
2585,4,0,5500,1,66,None,False,0.0,False,DSL,29,True,True,True,True,True,False,False,True,Two Year,True,Bank Withdrawal,56.6,3789.2,0.0,0,0.0,25988,34.153733,-118.593408,Male,38,True,0
2658,4,0,2130,0,17,None,True,13.02,False,Cable,73,False,False,False,False,False,False,False,True,One Year,False,Credit Card,44.6,681.4,0.0,0,221.34,27505,32.72523,-117.171346,Male,27,False,0
4736,5,0,3149,0,7,Offer E,True,49.83,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,20.25,174.7,0.0,0,348.81,49975,34.489983,-120.091246,Male,22,True,3
64,2,1,3834,1,3,Offer E,True,3.29,False,Fiber Optic,9,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,80.4,224.05,0.0,0,9.870000000000001,21,38.358464,-120.579304,Female,74,True,0
2894,4,0,3546,2,17,Offer D,True,45.35,False,DSL,11,True,True,False,False,False,True,True,True,One Year,False,Credit Card,64.8,1175.6,0.0,0,770.95,67232,34.536232,-118.082935,Male,32,True,0
1233,3,1,4123,1,21,None,True,36.26,True,Fiber Optic,59,False,True,True,True,True,True,True,False,Month-to-Month,True,Bank Withdrawal,111.2,2317.1,0.0,120,761.4599999999999,3258,36.841655,-119.797113,Male,24,True,0
5904,5,0,2555,0,29,None,False,0.0,False,DSL,27,False,True,False,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,34.3,1004.75,0.0,0,0.0,11702,37.809014,-122.269739,Male,40,False,0
2124,2,1,4971,3,9,Offer E,True,26.51,False,Fiber Optic,18,False,False,False,False,True,True,True,True,Month-to-Month,False,Bank Withdrawal,89.45,853.1,0.0,0,238.59,74232,32.886925,-117.152162,Female,62,True,0
6100,5,0,2215,4,30,Offer C,True,36.74,False,Cable,18,False,False,True,True,True,False,False,True,One Year,True,Bank Withdrawal,64.5,1985.15,0.0,0,1102.2,4097,38.63153,-120.842609,Female,56,True,1
3183,4,0,4702,5,55,None,True,2.36,False,DSL,69,True,True,False,True,False,False,False,True,Two Year,False,Credit Card,56.8,3112.05,0.0,0,129.79999999999998,11180,39.080469,-122.955176,Female,28,True,0
6499,5,0,5227,0,8,Offer E,True,37.37,False,Cable,16,False,True,False,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,65.45,554.45,0.0,0,298.96,30206,32.827238,-117.089287,Female,36,False,0
3384,3,0,4497,8,53,None,True,25.32,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,19.4,1110.35,0.0,0,1341.96,88,39.745805,-120.580882,Male,38,True,3
3772,3,0,4969,4,8,Offer E,True,9.88,True,Fiber Optic,4,False,False,False,True,False,True,True,False,Month-to-Month,True,Bank Withdrawal,90.25,743.75,0.0,0,79.04,823,35.846067,-119.004073,Female,54,True,0
6291,3,0,6271,0,57,None,True,38.73,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.75,1118.8,0.0,0,2207.6099999999997,49431,34.050198,-118.210946,Male,37,False,0
267,2,1,4512,6,66,None,True,49.85,True,Fiber Optic,14,False,False,False,True,True,True,False,True,Month-to-Month,True,Credit Card,100.05,6871.9,0.0,0,3290.1,77683,38.287136,-122.02711,Male,71,True,0
2708,3,0,4842,5,72,Offer A,True,30.75,True,Fiber Optic,3,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,114.05,8468.2,0.0,0,2214.0,31293,34.965648,-117.001509,Male,52,True,0
2944,3,0,4322,0,52,None,True,32.02,True,DSL,28,True,True,False,True,True,True,True,True,Two Year,True,Credit Card,85.15,4461.85,0.0,0,1665.0400000000002,58548,36.667794,-121.601306,Male,63,False,0
3096,3,0,5386,0,52,Offer B,True,15.1,True,Fiber Optic,17,False,False,True,False,False,True,True,True,Two Year,True,Credit Card,89.45,4577.75,18.89,0,785.1999999999999,37090,37.186141,-121.843554,Male,32,False,0
1334,1,1,4838,0,70,Offer A,True,10.21,True,Fiber Optic,52,True,True,True,True,True,True,True,True,One Year,False,Credit Card,115.55,8127.6,0.0,0,714.7,15921,40.965011,-124.015255,Female,30,False,0
3850,5,0,5899,0,11,Offer D,True,7.42,False,DSL,17,False,False,True,True,False,False,False,True,One Year,False,Bank Withdrawal,53.8,651.55,0.0,0,81.62,8217,37.550074,-118.837167,Female,33,False,0
3249,3,0,3262,0,48,Offer B,True,19.04,False,Fiber Optic,21,True,False,True,True,True,True,True,True,Two Year,True,Credit Card,102.5,4904.25,0.0,0,913.92,129,38.631489,-120.015167,Female,43,False,0
4630,3,0,4324,7,72,Offer A,True,17.28,True,DSL,11,True,True,True,False,True,True,True,True,Two Year,True,Credit Card,82.65,5919.35,0.0,0,1244.16,68515,34.361387,-117.337509,Female,53,True,0
932,4,0,4872,10,65,Offer B,True,36.49,False,Fiber Optic,9,False,True,True,True,True,True,True,True,Two Year,True,Credit Card,105.85,6725.5,0.0,0,2371.85,30458,34.061634,-117.893169,Female,65,True,0
1521,3,1,4146,0,67,Offer A,True,29.24,True,Fiber Optic,21,True,True,True,False,True,True,True,True,One Year,True,Bank Withdrawal,111.3,7482.1,0.0,0,1959.08,5597,33.603282,-117.821841,Male,58,True,0
3764,3,0,3091,0,40,None,True,22.89,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,20.6,827.3,0.0,0,915.6,16013,34.408161,-118.865111,Female,42,False,0
6077,3,0,5237,0,23,Offer D,True,25.85,False,Cable,53,False,False,False,True,False,False,False,True,One Year,True,Bank Withdrawal,49.45,1119.35,0.0,0,594.5500000000001,155,40.7666,-123.80458,Female,61,False,3
1272,1,1,5026,1,32,Offer C,True,33.57,True,Fiber Optic,26,True,False,False,False,True,True,True,False,Month-to-Month,True,Credit Card,99.55,3204.65,35.82,110,1074.24,26022,37.916648,-122.008483,Male,39,True,0
3263,3,0,5489,0,8,None,False,0.0,False,Cable,4,True,False,False,True,False,True,True,True,Two Year,True,Mailed Check,44.55,343.45,0.0,0,0.0,364,38.545775,-120.743325,Male,46,False,0
6110,3,0,4741,0,67,None,True,12.54,True,Fiber Optic,59,False,True,False,True,True,True,True,True,Two Year,True,Bank Withdrawal,104.0,7039.05,0.0,0,840.18,228,38.830739,-122.196202,Female,28,False,1
4437,3,0,5796,0,12,Offer D,True,27.07,False,Cable,29,True,False,False,False,True,True,True,True,Month-to-Month,True,Mailed Check,69.85,837.5,0.0,0,324.84000000000003,32050,34.007353,-118.033683,Male,41,False,1
1481,1,1,2384,0,2,None,True,26.47,False,Fiber Optic,10,False,False,False,False,False,True,True,False,Month-to-Month,True,Bank Withdrawal,80.2,181.1,0.0,10,52.94,51213,32.825086,-117.199424,Male,58,False,0
242,1,1,3123,8,43,Offer B,True,31.25,True,Fiber Optic,20,False,True,False,False,True,True,False,False,Month-to-Month,True,Bank Withdrawal,101.0,4388.4,0.0,150,1343.75,3070,33.475493,-117.219551,Male,68,True,0
3550,4,0,3601,0,7,Offer E,True,3.34,False,Cable,13,True,True,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,78.5,571.05,0.0,0,23.38,12937,34.133809,-117.523724,Female,44,False,0
5590,3,0,2598,0,31,None,True,34.57,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.45,638.55,0.0,0,1071.67,10484,34.248061,-117.29028,Male,59,False,0
2097,1,1,5799,1,2,None,True,8.5,False,Fiber Optic,59,False,True,False,False,False,False,True,True,Month-to-Month,True,Bank Withdrawal,73.55,145.4,0.0,0,17.0,84965,34.031441,-117.936436,Female,27,True,0
422,1,1,2984,0,42,None,True,16.22,True,Fiber Optic,12,False,True,True,False,True,True,False,True,Month-to-Month,True,Bank Withdrawal,104.75,4323.45,0.0,0,681.24,124,40.408796,-121.579609,Female,69,False,0
169,1,1,3068,0,8,None,True,14.89,False,Fiber Optic,20,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,69.7,560.85,0.0,0,119.12,809,37.4695,-120.672724,Male,80,False,0
6388,4,0,3461,0,21,None,False,0.0,False,DSL,11,True,True,True,True,True,False,False,True,Two Year,False,Credit Card,53.15,1183.2,19.13,0,0.0,10253,34.13946,-118.166649,Female,59,False,1
5376,4,0,3222,7,20,Offer D,True,42.06,True,Fiber Optic,23,False,True,False,True,True,False,False,True,Month-to-Month,False,Credit Card,96.8,1826.7,0.0,0,841.2,19630,34.074572,-118.831181,Male,32,True,3
4673,4,0,3591,3,15,None,True,37.9,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.05,284.3,0.0,0,568.5,22499,33.680302,-117.833296,Female,57,True,1
4058,3,0,4188,5,67,None,True,43.01,True,Cable,16,True,True,False,True,True,False,False,True,Two Year,False,Credit Card,74.0,4868.4,0.0,0,2881.67,59632,37.238758,-121.828375,Female,49,True,2
2621,4,0,5765,0,10,Offer D,True,45.56,False,DSL,17,False,True,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,51.2,498.25,0.0,0,455.6,48827,34.105493,-117.660934,Female,44,False,0
1904,1,1,2540,0,1,Offer E,True,31.68,False,Fiber Optic,22,False,False,False,False,True,True,True,True,Month-to-Month,False,Bank Withdrawal,90.6,90.6,0.0,0,31.68,2066,37.789168,-122.395009,Female,41,False,0
488,4,0,3754,0,17,Offer D,True,1.06,True,Fiber Optic,25,False,False,True,False,False,False,False,True,One Year,True,Credit Card,82.65,1470.05,0.0,0,18.02,42617,32.853743,-117.25034,Female,79,False,0
1260,3,1,3571,0,1,None,True,10.41,False,DSL,17,False,False,False,False,False,False,False,True,Month-to-Month,True,Mailed Check,45.7,45.7,0.0,0,10.41,56126,37.505768,-121.962472,Male,36,False,0
1605,3,1,5830,0,19,Offer D,True,32.87,True,Fiber Optic,17,True,True,False,False,False,True,True,False,Month-to-Month,True,Bank Withdrawal,95.15,1789.25,0.0,120,624.53,21097,37.834341,-122.26437,Female,64,False,0
637,3,0,5185,0,52,None,False,0.0,False,DSL,23,False,True,True,True,True,False,False,True,Two Year,True,Bank Withdrawal,50.5,2566.3,0.0,0,0.0,46639,34.231053,-118.338307,Female,78,False,0
2707,4,0,5744,1,36,None,True,12.61,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,20.85,720.05,0.0,0,453.96,9465,35.349241,-116.770281,Male,26,True,0
5134,5,0,5613,7,72,None,True,37.98,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,24.15,1776.45,0.0,0,2734.56,19596,40.839958,-124.003757,Female,55,True,0
2586,5,0,5256,8,65,Offer B,True,41.57,True,DSL,16,False,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,84.2,5324.5,0.0,0,2702.05,36123,34.178068,-118.615714,Male,51,True,0
5001,5,0,4011,0,9,Offer E,True,39.19,False,Cable,20,False,False,False,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,59.5,530.05,0.0,0,352.71,48690,33.141265,-116.967221,Female,33,False,0
4075,5,0,4391,0,55,Offer B,True,39.29,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,19.1,1001.5,0.0,0,2160.95,23789,37.946282,-121.139499,Male,53,False,2
2416,1,1,5962,0,1,None,True,5.59,True,Fiber Optic,2,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,95.45,95.45,0.0,0,5.59,84965,34.031441,-117.936436,Male,56,False,0
1099,3,1,5372,0,8,None,True,12.15,True,Cable,26,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,99.65,820.5,0.0,0,97.2,62784,34.048013,-118.293953,Female,31,False,2
1244,3,1,3080,1,4,Offer E,True,14.3,False,Fiber Optic,2,False,False,True,True,False,False,False,True,Month-to-Month,True,Mailed Check,80.6,319.15,0.0,0,57.2,21759,36.689582,-121.758398,Male,46,True,0
4294,3,0,5006,0,58,None,False,0.0,False,Cable,23,False,False,False,False,True,True,True,True,One Year,True,Credit Card,45.0,2689.35,0.0,0,0.0,495,39.424957,-122.039307,Male,53,True,0
5300,4,0,5128,0,24,None,True,30.18,False,DSL,4,True,False,False,True,False,False,False,True,Month-to-Month,False,Credit Card,56.35,1381.2,0.0,0,724.3199999999999,215,40.367964,-122.937379,Female,45,False,0
6056,5,0,5874,0,60,None,True,7.1,True,Fiber Optic,10,False,False,True,False,True,False,False,True,Two Year,True,Bank Withdrawal,89.55,5231.2,0.0,0,426.0,298,38.522328,-122.97932,Male,34,False,0
4890,5,0,3810,0,7,Offer E,True,49.66,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.05,96.8,0.0,0,347.62,28098,37.497915,-122.267361,Female,56,False,3
2286,3,1,5180,0,5,None,True,28.2,True,Fiber Optic,29,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,100.5,514.0,0.0,0,141.0,2706,39.806141,-123.531098,Female,54,False,0
2744,5,0,4886,0,11,Offer D,True,47.12,True,Fiber Optic,23,False,False,True,False,False,False,False,True,Month-to-Month,True,Mailed Check,78.0,851.8,0.0,0,518.3199999999999,25694,33.734933,-117.044145,Male,63,False,2
4012,4,0,4535,6,8,Offer E,True,26.17,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.65,169.75,0.0,0,209.36,584,38.343282,-122.9755,Male,58,True,3
2538,5,0,4320,0,30,Offer C,True,27.88,False,Cable,6,False,True,True,False,True,False,False,False,One Year,False,Credit Card,64.5,1929.95,0.0,0,836.4,25566,33.859171,-118.252272,Male,52,False,0
3803,5,0,4865,9,71,Offer A,True,27.26,True,Fiber Optic,12,False,True,True,False,False,True,True,True,Two Year,True,Credit Card,95.75,6849.4,0.0,0,1935.46,8870,36.464635,-119.094348,Female,58,True,2
2715,5,0,5505,4,8,None,True,22.14,False,Fiber Optic,82,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,94.75,759.55,0.0,0,177.12,115,34.9436,-115.287901,Male,26,True,3
2580,3,0,6398,10,64,Offer B,True,40.49,False,Fiber Optic,69,False,True,True,True,True,True,True,True,One Year,True,Credit Card,102.45,6654.1,0.0,0,2591.36,59259,34.422519,-118.420717,Male,22,True,0
4837,4,0,4057,10,51,Offer B,True,14.54,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.95,1028.75,0.0,0,741.54,48690,33.141265,-116.967221,Female,60,True,1
5146,4,0,4755,4,72,None,True,48.29,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,24.05,1709.15,0.0,0,3476.88,494,41.336354,-124.044354,Female,59,True,3
3677,3,0,2748,4,41,Offer B,True,28.55,True,Cable,20,True,True,True,False,True,False,False,True,Month-to-Month,True,Credit Card,74.55,3023.55,0.0,0,1170.55,87,35.924252,-116.188668,Male,61,True,2
3708,3,0,4157,8,53,Offer B,True,34.46,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.9,1110.05,0.0,0,1826.38,25655,33.540604,-117.10909,Male,35,True,0
1638,1,1,5622,0,1,Offer E,True,44.94,False,Fiber Optic,16,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,81.95,81.95,0.0,0,44.94,23100,37.40122,-120.514191,Female,44,False,0
5808,5,0,3443,0,17,Offer D,True,44.96,True,Fiber Optic,29,False,False,True,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,80.05,1345.65,0.0,0,764.32,6848,36.732694,-119.783786,Female,62,False,0
1987,2,1,2865,1,1,None,True,28.73,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,19.45,19.45,0.0,0,28.73,644,40.267158,-123.805913,Female,54,True,2
5390,3,0,3222,1,44,None,False,0.0,False,Cable,18,False,True,True,False,True,True,True,True,Two Year,False,Bank Withdrawal,54.3,2390.45,0.0,0,0.0,31678,33.867257,-118.330794,Male,63,True,0
5711,3,0,4380,1,68,None,True,29.67,True,Fiber Optic,85,True,True,False,False,False,False,False,True,One Year,True,Bank Withdrawal,85.5,5696.6,0.0,0,2017.5600000000002,6918,36.217864,-120.080117,Male,27,True,1
3818,5,0,4965,8,14,Offer D,True,45.57,True,Fiber Optic,10,False,True,True,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,82.65,1185.0,0.0,0,637.98,29539,35.453912,-120.69461,Male,37,True,0
25,2,1,5059,3,49,Offer B,True,22.92,True,Fiber Optic,14,False,True,False,False,False,True,False,True,Month-to-Month,False,Credit Card,90.05,4547.25,0.0,0,1123.0800000000002,576,34.420998,-119.60137,Male,75,True,0
895,4,0,4406,4,72,None,True,16.92,True,Fiber Optic,19,False,True,True,True,True,True,True,False,Two Year,True,Bank Withdrawal,111.65,8022.85,0.0,110,1218.2400000000002,3756,40.059385,-122.091481,Male,72,True,0
5932,4,0,3607,0,34,None,False,0.0,False,DSL,20,True,False,True,True,True,True,True,True,One Year,False,Credit Card,61.25,1993.2,0.0,0,0.0,1885,38.060264,-122.830646,Female,52,True,1
5636,3,0,3019,3,24,Offer C,True,45.68,True,Cable,26,True,False,False,True,True,True,True,True,Month-to-Month,False,Bank Withdrawal,81.0,1923.85,0.0,0,1096.32,7344,33.82769,-117.102244,Male,51,True,3
4719,3,0,6251,1,72,None,True,13.72,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,24.8,1874.3,16.26,0,987.84,20893,33.884073,-117.732197,Male,38,True,0
4230,3,0,3413,10,47,Offer B,True,11.74,True,DSL,48,True,True,True,True,True,True,True,True,Two Year,True,Mailed Check,90.5,4318.35,0.0,0,551.78,2344,38.240419,-121.587535,Male,30,True,3
5152,4,0,5359,1,37,None,True,31.83,True,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,26.45,911.6,0.0,0,1177.71,42239,33.362575,-117.299644,Female,42,True,2
6510,3,0,3291,0,27,Offer C,True,39.67,False,Fiber Optic,59,False,True,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,76.1,2093.4,30.14,0,1071.0900000000001,24659,33.674583,-114.71612,Female,26,True,0
6503,4,0,2308,7,37,Offer C,False,0.0,False,Cable,52,True,False,True,True,False,False,False,True,One Year,True,Bank Withdrawal,40.2,1525.35,0.0,0,0.0,47224,32.961064,-117.134917,Male,23,True,2
4662,3,0,3083,7,6,None,True,41.29,True,Fiber Optic,19,False,True,True,False,True,False,False,True,Month-to-Month,True,Credit Card,94.05,518.75,0.0,0,247.74,26357,33.828289,-117.201666,Female,39,True,2
3598,5,0,5205,0,69,Offer A,True,28.53,True,Fiber Optic,24,False,True,False,True,False,True,True,True,Two Year,True,Bank Withdrawal,93.3,6398.05,0.0,0,1968.5700000000002,1831,33.384345,-117.072619,Female,59,True,1
3293,3,0,5106,1,42,None,True,42.45,True,Fiber Optic,11,False,False,True,True,True,True,True,True,One Year,True,Bank Withdrawal,108.3,4586.15,0.0,0,1782.9,30715,38.590035,-121.412455,Male,53,True,0
6385,4,0,3290,0,29,None,False,0.0,False,DSL,21,True,True,True,True,False,False,False,True,Month-to-Month,True,Credit Card,45.0,1242.45,12.26,0,0.0,26753,34.296574,-118.244839,Male,57,False,1
2375,1,1,2016,0,1,None,True,13.61,True,Fiber Optic,25,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.5,74.5,0.0,0,13.61,48727,34.127194,-118.295647,Female,33,False,0
3612,5,0,3756,8,38,Offer C,True,6.97,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,20.4,743.5,0.0,0,264.86,33083,32.765299,-117.122565,Male,62,True,0
6509,4,0,4260,0,57,Offer B,True,9.36,True,Cable,20,True,True,True,True,True,True,True,True,Two Year,False,Mailed Check,89.55,5012.35,30.45,0,533.52,25859,33.936298,-116.849577,Male,55,False,2
6063,3,0,3239,0,13,Offer D,False,0.0,False,Cable,13,False,False,True,True,False,False,False,False,Two Year,False,Credit Card,35.4,450.4,0.0,100,0.0,261,40.166028,-123.584144,Female,58,False,0
2399,3,1,5327,0,56,None,True,2.58,True,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,24.9,1334.0,0.0,0,144.48000000000002,31297,34.162515,-118.203869,Male,57,False,0
5084,5,0,5707,4,71,None,True,10.46,True,Fiber Optic,3,False,True,True,False,True,True,True,False,Two Year,True,Bank Withdrawal,105.15,7555.0,0.0,60,742.6600000000001,69801,37.680968,-121.446049,Female,37,True,0
4021,4,0,5369,0,8,Offer E,False,0.0,False,Cable,8,True,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,29.35,216.45,0.0,10,0.0,248,38.052209,-122.775567,Male,47,False,0
524,3,0,5722,7,66,Offer A,True,25.51,True,Fiber Optic,15,False,True,True,False,True,True,False,True,One Year,False,Credit Card,104.6,6819.45,0.0,0,1683.66,64802,34.269449,-118.768471,Female,74,True,0
2798,3,0,5368,1,65,None,True,23.46,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,20.4,1414.45,0.0,0,1524.9,40915,33.81859,-117.821288,Male,59,True,0
4037,3,0,3976,10,43,None,True,29.98,False,Cable,59,True,False,True,False,True,True,True,True,Two Year,False,Bank Withdrawal,75.2,3254.35,0.0,0,1289.14,49968,37.03889,-121.528955,Female,30,True,1
266,1,1,4522,0,2,None,True,5.57,False,Cable,24,True,False,True,False,True,False,False,True,Month-to-Month,False,Bank Withdrawal,66.4,94.55,0.0,0,11.14,3193,38.049292,-122.228415,Male,73,False,0
329,1,1,2987,1,36,Offer C,True,31.65,True,Fiber Optic,15,False,False,False,False,False,True,False,True,Month-to-Month,True,Bank Withdrawal,84.1,3021.6,0.0,0,1139.3999999999999,22177,34.506627,-118.699048,Male,71,True,0
4511,3,0,5981,5,72,None,True,6.15,True,Fiber Optic,5,True,True,True,True,False,True,True,True,Two Year,False,Bank Withdrawal,105.6,7581.5,0.0,0,442.8,45358,34.187599,-118.387125,Male,59,True,0
1733,3,1,5286,1,11,Offer D,True,31.08,True,Fiber Optic,26,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,99.5,1056.95,0.0,0,341.88,21739,34.072945,-118.37267,Female,43,True,0
355,3,1,4316,1,26,Offer C,True,18.26,False,Fiber Optic,3,False,True,False,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,84.95,2169.75,0.0,0,474.76000000000005,64802,34.269449,-118.768471,Female,65,True,0
2335,1,1,4132,0,1,None,True,40.49,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Mailed Check,18.85,18.85,0.0,0,40.49,73,40.022184,-121.062384,Male,53,False,0
6282,4,0,3772,0,9,Offer E,True,34.79,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,20.15,238.15,0.0,0,313.11,9732,34.044639,-118.240413,Female,63,False,0
3462,4,0,5306,0,50,Offer B,True,29.8,False,Fiber Optic,26,False,False,True,True,False,True,True,True,Two Year,True,Bank Withdrawal,89.7,4304.5,0.0,0,1490.0,30779,33.975332,-118.355252,Female,63,False,0
1974,1,1,4273,1,1,None,True,43.67,False,Fiber Optic,73,False,False,False,False,True,False,True,False,Month-to-Month,True,Bank Withdrawal,80.55,80.55,0.0,0,43.67,40270,38.488431,-122.752839,Male,25,True,0
5324,5,0,5619,0,71,None,True,3.09,False,DSL,26,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,84.4,5969.3,0.0,0,219.39,116,38.636052,-119.489162,Female,33,True,0
1029,4,0,5548,3,54,None,True,23.94,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Mailed Check,18.95,1031.1,0.0,0,1292.76,12646,37.750778,-121.13238,Female,68,True,0
2424,3,1,3238,0,1,Offer E,True,34.48,False,Cable,9,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,43.95,43.95,0.0,0,34.48,16486,32.827184,-116.703729,Female,55,False,0
1971,2,1,5796,0,1,None,True,45.86,False,Fiber Optic,27,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,69.35,69.35,0.0,0,45.86,24708,37.529656,-120.854357,Male,64,False,0
1559,1,1,5274,0,38,Offer C,True,31.27,True,Fiber Optic,85,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,99.25,3777.15,0.0,0,1188.26,25805,35.073777,-118.652112,Male,30,False,0
2109,1,1,5141,3,5,Offer E,True,36.88,True,Fiber Optic,8,True,False,True,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,84.5,453.75,0.0,0,184.4,74232,32.886925,-117.152162,Male,64,True,0
6027,3,0,5798,0,69,Offer A,True,5.71,True,Fiber Optic,73,True,True,True,False,True,True,True,True,Two Year,True,Credit Card,110.05,7430.75,23.16,0,393.99,40270,38.488431,-122.752839,Male,27,False,0
3773,3,0,5529,7,71,Offer A,True,46.53,True,DSL,3,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,91.25,6589.6,0.0,0,3303.63,9318,35.858054,-119.305858,Male,59,True,0
320,1,1,2373,0,19,Offer D,True,28.12,True,Fiber Optic,25,True,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,90.6,1660.0,0.0,0,534.28,22548,34.079449,-118.548306,Male,68,False,0
4929,4,0,2987,9,28,Offer C,True,21.91,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,19.9,543.0,0.0,0,613.48,11147,37.656695,-122.048361,Female,64,True,1
6220,3,0,4736,10,46,Offer B,True,49.26,True,Fiber Optic,18,True,False,True,True,False,True,True,True,Two Year,False,Credit Card,99.65,4630.2,9.35,0,2265.96,2664,40.243494,-121.154733,Female,32,True,1
3757,3,0,2976,0,15,Offer D,True,20.11,False,Cable,73,True,True,True,True,False,False,True,True,One Year,False,Credit Card,65.6,1010.0,0.0,0,301.65,16998,33.918043,-117.617809,Female,26,False,0
960,3,0,6035,7,56,Offer B,True,27.56,True,Fiber Optic,29,False,False,False,True,False,False,False,False,Month-to-Month,True,Bank Withdrawal,76.85,4275.75,0.0,120,1543.36,60294,33.819385,-117.600213,Female,72,True,0
6111,3,0,5351,0,14,Offer D,True,37.01,False,DSL,29,False,False,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,69.65,921.4,0.0,0,518.14,1745,38.313447,-121.123886,Female,52,False,0
